0       0       0.63   1.68
1       0       0.63   1.68
2       0       0.63   1.68
3       0       0.63   1.68
4       0       0.63   1.68
5       0       0.63   1.68
6       0       0.63   1.68
7       0       0.63   1.68
8       0       0.63   1.68
9       0       0.63   1.68
10      0       0.63   1.68
11      0       0.63   1.68
12      0       0.63   1.68
13      0       0.63   1.68
14      0       0.63   1.68
15      0       0.63   1.68
0       1       0.63   1.68
1       1       0.63   1.68
2       1       0.63   1.68
3       1       0.63   1.68
4       1       0.63   1.68
5       1       0.63   1.68
6       1       0.63   1.68
7       1       0.63   1.68
8       1       0.63   1.68
9       1       0.63   1.68
10      1       0.63   1.68
11      1       0.63   1.68
12      1       0.63   1.68
13      1       0.63   1.68
14      1       0.63   1.68
15      1       0.63   1.68
0       2       0.63   1.68
1       2       0.63   1.68
2       2       0.63   1.68
3       2       0.63   1.68
4       2       0.63   1.68
5       2       0.63   1.68
6       2       0.63   1.68
7       2       0.63   1.68
8       2       0.63   1.68
9       2       0.63   1.68
10      2       0.63   1.68
11      2       0.63   1.68
12      2       0.63   1.68
13      2       0.63   1.68
14      2       0.63   1.68
15      2       0.63   1.68
0       3       0.63   3.36
1       3       0.63   3.36
2       3       0.63   3.36
3       3       0.63   3.36
4       3       0.63   3.36
5       3       0.63   3.36
6       3       0.63   3.36
7       3       0.63   3.36
8       3       0.63   3.36
9       3       0.63   3.36
10      3       0.63   3.36
11      3       0.63   3.36
12      3       0.63   3.36
13      3       0.63   3.36
14      3       0.63   3.36
15      3       0.63   3.36                                                                         
