# Motif A9
#
#connecteur_berg kapton padname not_used
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#
78	1	1	-
76	1	2	-
74	1	3	-
72	1	4	-
70	1	5	-
68	1	6	-
66	1	7	-
64	1	8	-
62	1	9	-
60	1	10	-
58	1	11	-
83	1	12	-
82	1	13	-
81	1	14	-
80	1	15	-
79	1	16	-
77	1	17	-
75	1	18	-
73	1	19	-
71	1	20	-
69	1	21	-
67	1	22	-
65	1	23	-
63	1	24	-
61	1	25	-
59	1	26	-
57	1	27	-
56	1	28	-
55	1	29	-
54	1	30	-
53	1	31	-
52	1	32	-
2	1	33	-
3	1	34	-
4	1	35	-
5	1	36	-
6	1	37	-
7	1	38	-
8	1	39	-
9	1	40	-
10	1	41	-
11	1	42	-
12	1	43	-
13	1	44	-
14	1	45	-
15	1	46	-
16	1	47	-
17	1	48	-
18	1	49	-
19	1	50	-
20	1	51	-
21	1	52	-
22	1	53	-
23	1	54	-
24	1	55	-
25	1	56	-
26	1	57	-
27	1	58	-
28	1	59	-
29	1	60	-
30	1	61	-
31	1	62	-
32	1	63	-
33	1	64	-
