# Motif L20
#
#connecteur_berg kapton padname not_used
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#
83	1	1	-
82	1	2	-
81	1	3	-
80	1	4	-
79	1	5	-
78	1	6	-
77	1	7	-
76	1	8	-
75	1	9	-
74	1	10	-
73	1	11	-
72	1	12	-
71	1	13	-
70	1	14	-
69	1	15	-
68	1	16	-
33	1	17	-
32	1	18	-
31	1	19	-
30	1	20	-
29	1	21	-
28	1	22	-
27	1	23	-
26	1	24	-
25	1	25	-
24	1	26	-
23	1	27	-
22	1	28	-
21	1	29	-
20	1	30	-
19	1	31	-
18	1	32	-
17	1	33	-
16	1	34	-
15	1	35	-
14	1	36	-
13	1	37	-
12	1	38	-
11	1	39	-
10	1	40	-
9	1	41	-
8	1	42	-
7	1	43	-
6	1	44	-
5	1	45	-
4	1	46	-
3	1	47	-
2	1	48	-
52	1	49	-
53	1	50	-
54	1	51	-
55	1	52	-
56	1	53	-
57	1	54	-
58	1	55	-
59	1	56	-
60	1	57	-
61	1	58	-
62	1	59	-
63	1	60	-
64	1	61	-
65	1	62	-
66	1	63	-
67	1	64	-
