PdfType: replica
Format: lhagrid1
FromMCReplica: 125
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6400000e+00 1.7771700e+00 1.9324302e+00 2.1087837e+00 2.3098296e+00 2.5399004e+00 2.8042351e+00 3.1091977e+00 3.4625563e+00 3.8738401e+00 4.3547993e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 22
   1.016932E-18  1.446601E-02  2.144933E+00  2.681048E+00  1.311323E+00  2.340067E+01  1.311720E+00  2.681455E+00  2.144590E+00  1.446601E-02  1.018478E-18  -3.3371372E-01
  -1.480297E-17  8.619456E-01  2.983191E+00  3.515588E+00  2.157880E+00  3.121445E+01  2.158282E+00  3.516001E+00  2.982845E+00  8.619460E-01 -1.480297E-17  -3.2527595E-01
  -1.624626E-16  1.674731E+00  3.786947E+00  4.315711E+00  2.969754E+00  4.184073E+01  2.970162E+00  4.316130E+00  3.786598E+00  1.674732E+00 -1.624626E-16  -3.1465930E-01
   1.487699E-16  2.456538E+00  4.559900E+00  5.085111E+00  3.750659E+00  5.563878E+01  3.751073E+00  5.085537E+00  4.559549E+00  2.456539E+00  1.487699E-16  -3.0147618E-01
  -4.366877E-17  3.246992E+00  5.341666E+00  5.863398E+00  4.540219E+00  7.289760E+01  4.540639E+00  5.863830E+00  5.341312E+00  3.246993E+00 -4.366877E-17  -2.8527629E-01
  -1.421085E-16  4.077134E+00  6.163274E+00  6.681597E+00  5.369474E+00  9.398979E+01  5.369900E+00  6.682035E+00  6.162917E+00  4.077136E+00 -1.421085E-16  -2.6554377E-01
   8.585725E-17  4.980082E+00  7.057831E+00  7.572811E+00  6.271541E+00  1.193555E+02  6.271972E+00  7.573255E+00  7.057472E+00  4.980084E+00  8.585725E-17  -2.4168825E-01
  -2.205643E-16  5.988197E+00  8.057690E+00  8.569388E+00  7.278778E+00  1.495306E+02  7.279215E+00  8.569838E+00  8.057328E+00  5.988200E+00 -2.205643E-16  -2.1303568E-01
   1.805963E-16  7.128315E+00  9.189677E+00  9.698152E+00  8.418022E+00  1.851262E+02  8.418465E+00  9.698608E+00  9.189313E+00  7.128318E+00  1.805963E-16  -1.7880341E-01
   3.049413E-16  8.429359E+00  1.048271E+01  1.098801E+01  9.718192E+00  2.268775E+02  9.718641E+00  1.098848E+01  1.048234E+01  8.429362E+00  3.049413E-16  -1.3810522E-01
  -1.036208E-17  9.916715E+00  1.196216E+01  1.246435E+01  1.120468E+01  2.756081E+02  1.120513E+01  1.246482E+01  1.196179E+01  9.916719E+00 -1.036208E-17  -8.9977325E-02
  -4.736952E-16  1.155590E+01  1.359381E+01  1.409304E+01  1.284302E+01  3.301860E+02  1.284348E+01  1.409352E+01  1.359344E+01  1.155590E+01 -4.736952E-16  -3.3111117E-02
