PdfType: central
Format: lhagrid1
---
1.0000000e-09 1.2805087e-09 1.6397027e-09 2.0996536e-09 2.6886248e-09 3.4428076e-09 4.4085452e-09 5.6451808e-09 7.2287034e-09 9.2564179e-09 1.1852924e-08 1.5177773e-08 1.9435271e-08 2.4887035e-08 3.1868066e-08 4.0807337e-08 5.2254152e-08 6.6911899e-08 8.5681272e-08 1.0971562e-07 1.4049181e-07 1.7990099e-07 2.3036479e-07 2.9498413e-07 3.7772976e-07 4.8368627e-07 6.1936450e-07 7.9310166e-07 1.0155736e-06 1.3004509e-06 1.6652388e-06 2.1323528e-06 2.7304964e-06 3.4964246e-06 4.4772022e-06 5.7330966e-06 7.3412804e-06 9.4005738e-06 1.2037517e-05 1.5414146e-05 1.9737949e-05 2.5274616e-05 3.2364367e-05 4.1442855e-05 5.3067938e-05 6.7953959e-05 8.7015639e-05 1.1142429e-04 1.4267978e-04 1.8270270e-04 2.3395241e-04 2.9957810e-04 3.8361238e-04 4.9121901e-04 6.2901024e-04 8.0545312e-04 1.0313898e-03 1.3207036e-03 1.6911725e-03 2.1655612e-03 2.7730201e-03 3.5508765e-03 4.5469285e-03 5.8223817e-03 7.4556107e-03 9.5469747e-03 1.2224985e-02 1.5654200e-02 2.0045340e-02 2.5668233e-02 3.2868397e-02 4.2088270e-02 5.3894398e-02 6.9012248e-02 8.8370787e-02 1.0000000e-01 1.1216216e-01 1.2432432e-01 1.3648649e-01 1.4864865e-01 1.6081081e-01 1.7297297e-01 1.8513514e-01 1.9729730e-01 2.0945946e-01 2.2162162e-01 2.3378378e-01 2.4594595e-01 2.5810811e-01 2.7027027e-01 2.8243243e-01 2.9459459e-01 3.0675676e-01 3.1891892e-01 3.3108108e-01 3.4324324e-01 3.5540541e-01 3.6756757e-01 3.7972973e-01 3.9189189e-01 4.0405405e-01 4.1621622e-01 4.2837838e-01 4.4054054e-01 4.5270270e-01 4.6486486e-01 4.7702703e-01 4.8918919e-01 5.0135135e-01 5.1351351e-01 5.2567568e-01 5.3783784e-01 5.5000000e-01 5.6216216e-01 5.7432432e-01 5.8648649e-01 5.9864865e-01 6.1081081e-01 6.2297297e-01 6.3513514e-01 6.4729730e-01 6.5945946e-01 6.7162162e-01 6.8378378e-01 6.9594595e-01 7.0810811e-01 7.2027027e-01 7.3243243e-01 7.4459459e-01 7.5675676e-01 7.6891892e-01 7.8108108e-01 7.9324324e-01 8.0540541e-01 8.1756757e-01 8.2972973e-01 8.4189189e-01 8.5405405e-01 8.6621622e-01 8.7837838e-01 8.9054054e-01 9.0270270e-01 9.1486486e-01 9.2702703e-01 9.3918919e-01 9.5135135e-01 9.6351351e-01 9.7567568e-01 9.8783784e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502945e+00 2.8142025e+00 3.1184123e+00 3.4705775e+00 3.8800752e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  7.7846645E-10  8.4286836E-02 -5.2146263E-01  1.0965401E+01 -3.4428056E+00  2.6925483E+01 -3.4417810E+00  1.0966481E+01 -5.2164811E-01  8.4286835E-02  7.7870485E-10 
 -1.8755595E-08  1.6823412E-01 -4.3190245E-01  1.0970178E+01 -3.3090700E+00  3.7858996E+01 -3.3080347E+00  1.0971270E+01 -4.3209060E-01  1.6823411E-01 -1.8755595E-08 
 -6.5167748E-09  2.8498601E-01 -3.0956154E-01  1.1008219E+01 -3.1429339E+00  5.1944896E+01 -3.1418880E+00  1.1009323E+01 -3.0975224E-01  2.8498601E-01 -6.5167748E-09 
 -8.3446491E-10  4.4352559E-01 -1.4545749E-01  1.1088513E+01 -2.9354175E+00  6.9855460E+01 -2.9343602E+00  1.1089629E+01 -1.4565078E-01  4.4352558E-01 -8.3446491E-10 
 -4.7683716E-09  6.5461503E-01  7.1171586E-02  1.1221830E+01 -2.6757611E+00  9.2362467E+01 -2.6746925E+00  1.1222958E+01  7.0975634E-02  6.5461503E-01 -4.7683716E-09 
  5.9604646E-10  9.3103485E-01  3.5310516E-01  1.1420953E+01 -2.3511874E+00  1.2034676E+02 -2.3501075E+00  1.1422094E+01  3.5290639E-01  9.3103486E-01  5.9604646E-10 
  1.2437503E-08  1.2878437E+00  7.1540152E-01  1.1700948E+01 -1.9466406E+00  1.5480837E+02 -1.9455497E+00  1.1702100E+01  7.1519999E-01  1.2878437E+00  1.2437503E-08 
 -3.9736416E-10  1.7426585E+00  1.1756769E+00  1.2079435E+01 -1.4445049E+00  1.9687710E+02 -1.4434020E+00  1.2080601E+01  1.1754727E+00  1.7426585E+00 -3.9736416E-10 
 -4.0928524E-08  2.3159552E+00  1.7544070E+00  1.2576895E+01 -8.2430598E-01  2.4782353E+02 -8.2319165E-01  1.2578073E+01  1.7541999E+00  2.3159553E+00 -4.0928524E-08 
  1.0490418E-08  3.0313921E+00  2.4752497E+00  1.3216990E+01 -6.2387022E-02  3.0907046E+02 -6.1261605E-02  1.3218181E+01  2.4750393E+00  3.0313921E+00  1.0490418E-08 
 -1.8119812E-08  3.9161545E+00  3.3653895E+00  1.4026909E+01  8.6843567E-01  3.8220497E+02  8.6957316E-01  1.4028112E+01  3.3651763E+00  3.9161546E+00 -1.8119812E-08 
  1.6212463E-08  5.0013228E+00  4.4559064E+00  1.5037734E+01  1.9992410E+00  4.6899060E+02  2.0003900E+00  1.5038950E+01  4.4556901E+00  5.0013227E+00  1.6212463E-08 
  7.7164129E-09  8.2920849E-02 -4.6018973E-01  1.0050152E+01 -2.8445698E+00  2.5757420E+01 -2.8434583E+00  1.0051325E+01 -4.6039417E-01  8.2920851E-02  7.7211903E-09 
  8.3725901E-09  1.6334971E-01 -3.7455748E-01  1.0059218E+01 -2.7207130E+00  3.6262735E+01 -2.7195899E+00  1.0060404E+01 -3.7476494E-01  1.6334971E-01  8.3763154E-09 
 -1.7900021E-09  2.7527538E-01 -2.5745166E-01  1.0100196E+01 -2.5657216E+00  4.9777260E+01 -2.5645865E+00  1.0101395E+01 -2.5766187E-01  2.7527539E-01 -1.7862768E-09 
  6.7135942E-09  4.2725161E-01 -1.0031869E-01  1.0181637E+01 -2.3710385E+00  6.6933949E+01 -2.3698920E+00  1.0182849E+01 -1.0053194E-01  4.2725161E-01  6.7173195E-09 
 -2.1298727E-08  6.2950034E-01  1.0706262E-01  1.0313769E+01 -2.1264435E+00  8.8457562E+01 -2.1252854E+00  1.0314994E+01  1.0684642E-01  6.2950034E-01 -2.1298727E-08 
  9.5367432E-09  8.9413084E-01  3.7680094E-01  1.0508706E+01 -1.8198306E+00  1.1517321E+02 -1.8186604E+00  1.0509945E+01  3.7658172E-01  8.9413086E-01  9.5367432E-09 
  3.9736548E-11  1.2353773E+00  7.2313006E-01  1.0780688E+01 -1.4369681E+00  1.4801541E+02 -1.4357855E+00  1.0781939E+01  7.2290750E-01  1.2353773E+00  3.9736548E-11 
 -3.4173331E-08  1.6698539E+00  1.1626633E+00  1.1146331E+01 -9.6124187E-01  1.8803746E+02 -9.6004686E-01  1.1147596E+01  1.1624379E+00  1.6698539E+00 -3.4173331E-08 
 -1.5815099E-08  2.2168285E+00  1.7146686E+00  1.1624909E+01 -3.7338698E-01  2.3642123E+02 -3.7218001E-01  1.1626187E+01  1.7144400E+00  2.2168285E+00 -1.5815099E-08 
 -1.9868216E-08  2.8985151E+00  2.4013591E+00  1.2238638E+01  3.4881024E-01  2.9448726E+02  3.5002993E-01  1.2239930E+01  2.4011273E+00  2.8985151E+00 -1.9868216E-08 
 -2.7179719E-08  3.7403861E+00  3.2482067E+00  1.3012993E+01  1.2308202E+00  3.6370538E+02  1.2320526E+00  1.3014300E+01  3.2479717E+00  3.7403861E+00 -2.7179719E-08 
 -2.6067099E-08  4.7715034E+00  4.2842733E+00  1.3977041E+01  2.3017055E+00  4.4570540E+02  2.3029507E+00  1.3978361E+01  4.2840350E+00  4.7715035E+00 -2.6067099E-08 
  1.5396220E-09  8.1609663E-02 -4.0325966E-01  9.2266297E+00 -2.3222278E+00  2.4645914E+01 -2.3210223E+00  9.2279046E+00 -4.0348530E-01  8.1609663E-02  1.5464706E-09 
  8.4439918E-09  1.5868406E-01 -3.2136401E-01  9.2393042E+00 -2.2073108E+00  3.4740311E+01 -2.2060933E+00  9.2405922E+00 -3.2159273E-01  1.5868406E-01  8.4439918E-09 
  5.7816508E-09  2.6599924E-01 -2.0925029E-01  9.2825868E+00 -2.0624759E+00  4.7706447E+01 -2.0612456E+00  9.2838889E+00 -2.0948229E-01  2.6599924E-01  5.7816508E-09 
