PdfType: central
Format: lhagrid1
---
1.000000e-09 1.000000e-09 1.243720e-09 1.546870e-09 1.923910e-09 2.392850e-09 2.976100e-09 3.701490e-09 4.603700e-09 5.725810e-09 7.121420e-09 8.857180e-09 1.101600e-08 1.370100e-08 1.704040e-08 2.119380e-08 2.635940e-08 3.278390e-08 4.077430e-08 5.071210e-08 6.307190e-08 7.844390e-08 9.756220e-08 1.213400e-07 1.509120e-07 1.876900e-07 2.334310e-07 2.903180e-07 3.613390e-07 4.493890e-07 5.588910e-07 6.950720e-07 8.644300e-07 1.075050e-06 1.337080e-06 1.662980e-06 2.068320e-06 2.572450e-06 3.199460e-06 3.979290e-06 4.949180e-06 6.155440e-06 7.655690e-06 9.521550e-06 1.184210e-05 1.472810e-05 1.831730e-05 2.278100e-05 2.833210e-05 3.523540e-05 4.381980e-05 5.449440e-05 6.776140e-05 8.426190e-05 1.047760e-04 1.302770e-04 1.619730e-04 2.013640e-04 2.504150e-04 3.112390e-04 3.867740e-04 4.805450e-04 5.969060e-04 7.412260e-04 9.201330e-04 1.141700e-03 1.415830e-03 1.754550e-03 2.172480e-03 2.687160e-03 3.319590e-03 4.094600e-03 5.041280e-03 6.193210e-03 7.588540e-03 9.270610e-03 1.128310e-02 1.247995e-02 1.367680e-02 1.509090e-02 1.650500e-02 1.815925e-02 1.981350e-02 2.173215e-02 2.365080e-02 2.585620e-02 2.806160e-02 3.056770e-02 3.307380e-02 3.589750e-02 3.872120e-02 4.186975e-02 4.501830e-02 4.849530e-02 5.197230e-02 5.577660e-02 5.958090e-02 6.370740e-02 6.783390e-02 7.227385e-02 7.671380e-02 8.145590e-02 8.619800e-02 9.122865e-02 9.625930e-02 1.015637e-01 1.068680e-01 1.124295e-01 1.179910e-01 1.237930e-01 1.295950e-01 1.356265e-01 1.416580e-01 1.478995e-01 1.541410e-01 1.605745e-01 1.670080e-01 1.736330e-01 1.802580e-01 1.870495e-01 1.938410e-01 2.007900e-01 2.077390e-01 2.148400e-01 2.219410e-01 2.291765e-01 2.364120e-01 2.437745e-01 2.511370e-01 2.586185e-01 2.661000e-01 2.736925e-01 2.812850e-01 2.889810e-01 2.966770e-01 3.044695e-01 3.122620e-01 3.201455e-01 3.280290e-01 3.359945e-01 3.439600e-01 3.520080e-01 3.600560e-01 3.681790e-01 3.763020e-01 3.844945e-01 3.926870e-01 4.009440e-01 4.092010e-01 4.175285e-01 4.258560e-01 4.342345e-01 4.426130e-01 4.510475e-01 4.594820e-01 4.679695e-01 4.764570e-01 4.849940e-01 4.935310e-01 5.021160e-01 5.107010e-01 5.193305e-01 5.279600e-01 5.366315e-01 5.453030e-01 5.540155e-01 5.627280e-01 5.714780e-01 5.802280e-01 5.890150e-01 5.978020e-01 6.066230e-01 6.154440e-01 6.242985e-01 6.331530e-01 6.420420e-01 6.509310e-01 6.598415e-01 6.687520e-01 6.776970e-01 6.866420e-01 6.956140e-01 7.045860e-01 7.135825e-01 7.225790e-01 7.316005e-01 7.406220e-01 7.496660e-01 7.587100e-01 7.677755e-01 7.768410e-01 7.859265e-01 7.950120e-01 8.041160e-01 8.132200e-01 8.223405e-01 8.314610e-01 8.405950e-01 8.497290e-01 8.588770e-01 8.680250e-01 8.771745e-01 8.863240e-01 8.954725e-01 9.046210e-01 9.137515e-01 9.228820e-01 9.319630e-01 9.410440e-01 9.499945e-01 9.589450e-01 9.674910e-01 9.760370e-01 9.830175e-01 9.899980e-01 9.932595e-01 9.965210e-01 9.975260e-01 9.985310e-01 9.989320e-01 9.993330e-01 9.995410e-01 9.997490e-01 9.998745e-01 1.000000e+00
1.295000e+00 1.300000e+00 1.501480e+00 1.754940e+00 2.077770e+00 2.494520e+00 3.040400e+00 3.766790e+00 4.750000e+00 6.133070e+00 8.090760e+00 1.092470e+01 1.512840e+01 2.153060e+01 3.156460e+01 4.778650e+01 7.491100e+01 1.219530e+02 2.068370e+02 3.667270e+02 6.822740e+02 1.337310e+03 2.773760e+03 6.116880e+03 1.441630e+04 3.651470e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21 22
 0.00000000e+00 3.06442634e-07 2.64509502e+00 4.83731591e+00 4.83408590e+00 4.83408590e+00 4.83731591e+00 2.64509502e+00 3.06442634e-07 0.00000000e+00 1.73309074e-03 -7.14821007e-07
 0.00000000e+00 -3.44648776e-07 2.64871422e+00 4.84029522e+00 4.83707521e+00 4.83707521e+00 4.84029522e+00 2.64871422e+00 -3.44648776e-07 0.00000000e+00 1.71678543e-01 5.14015048e-04
 -0.00000000e+00 2.20534905e-01 2.84276136e+00 5.01220206e+00 5.00908205e+00 5.00908205e+00 5.01220206e+00 2.84276136e+00 2.20534905e-01 -0.00000000e+00 7.55010061e+00 2.06347880e-02
 -0.00000000e+00 5.99539228e-01 3.19607074e+00 5.34401118e+00 5.34102117e+00 5.34102117e+00 5.34402118e+00 3.19607074e+00 5.99539228e-01 -0.00000000e+00 1.93864971e+01 4.50213446e-02
 -0.00000000e+00 1.19336800e+00 3.76493840e+00 5.89194874e+00 5.88910874e+00 5.88910874e+00 5.89194874e+00 3.76493840e+00 1.19336800e+00 -0.00000000e+00 3.77925252e+01 7.56172278e-02
 -0.00000000e+00 2.07552091e+00 4.62279135e+00 6.72937171e+00 6.72671171e+00 6.72672171e+00 6.72937171e+00 4.62279135e+00 2.07552091e+00 -0.00000000e+00 6.56093901e+01 1.15186182e-01
 -0.00000000e+00 3.33855559e+00 5.86216644e+00 7.94872716e+00 7.94632715e+00 7.94632715e+00 7.94873716e+00 5.86216644e+00 3.33855559e+00 -0.00000000e+00 1.06529210e+02 1.67565791e-01
 -0.00000000e+00 5.09795398e+00 7.59850493e+00 9.66538575e+00 9.66332573e+00 9.66332573e+00 9.66539575e+00 7.59850493e+00 5.09795398e+00 -0.00000000e+00 1.65269084e+02 2.38045567e-01
 -2.92135350e-05 7.49641323e+00 9.97450376e+00 1.20219342e+01 1.20204342e+01 1.20204342e+01 1.20219342e+01 9.97450376e+00 7.49641323e+00 -2.92135350e-05 2.47763728e+02 3.33899292e-01
 3.33410083e+00 1.07605917e+01 1.32165917e+01 1.52445918e+01 1.52436918e+01 1.52436918e+01 1.52445918e+01 1.32165917e+01 1.07605917e+01 3.33410083e+00 3.56668720e+02 4.68867647e-01
 7.73868011e+00 1.50954086e+01 1.75300081e+01 1.95383077e+01 1.95385077e+01 1.95385077e+01 1.95383077e+01 1.75300081e+01 1.50954086e+01 7.73868011e+00 5.05638781e+02 6.58412887e-01
 1.34932016e+01 2.07805079e+01 2.31942098e+01 2.51826116e+01 2.51843115e+01 2.51843115e+01 2.51826116e+01 2.31942098e+01 2.07805079e+01 1.34932016e+01 7.06075885e+02 9.22779536e-01
 2.09503108e+01 2.81680148e+01 3.05618159e+01 3.25297171e+01 3.25337170e+01 3.25337170e+01 3.25297171e+01 3.05618159e+01 2.81680148e+01 2.09503108e+01 9.72272348e+02 1.28954506e+00
 3.05353075e+01 3.76829101e+01 4.00581107e+01 4.20046115e+01 4.20119114e+01 4.20119114e+01 4.20046115e+01 4.00581107e+01 3.76829101e+01 3.05353075e+01 1.32144558e+03 1.79540851e+00
 4.27627019e+01 4.98394024e+01 5.21976026e+01 5.41213027e+01 5.41335027e+01 5.41335027e+01 5.41213027e+01 5.21976026e+01 4.98394024e+01 4.27627019e+01 1.77432634e+03 2.48917422e+00
 5.82493392e+01 6.52535382e+01 6.75969380e+01 6.94959376e+01 6.95151378e+01 6.95151378e+01 6.94959376e+01 6.75969380e+01 6.52535382e+01 5.82493392e+01 2.35554903e+03 3.43540516e+00
 7.77312579e+01 8.46603553e+01 8.69923549e+01 8.88637539e+01 8.88929543e+01 8.88929543e+01 8.88637539e+01 8.69923549e+01 8.46603553e+01 7.77312579e+01 3.09422886e+03 4.71906183e+00
 1.02078048e+02 1.08928054e+02 1.11253054e+02 1.13093057e+02 1.13136056e+02 1.13136056e+02 1.13093057e+02 1.11253054e+02 1.08928054e+02 1.02078048e+02 4.02429523e+03 6.45130551e+00
