  5.5135E+02  1.7690E+01  1.7697E+01  1.7010E+01  1.6670E+01  1.5370E+01  3.4959E-04  7.2873E-03 -9.4509E-04
  6.0601E+02  1.9358E+01  1.9365E+01  1.8681E+01  1.8342E+01  1.7047E+01  3.6643E-04  7.3720E-03 -9.5090E-04
  6.6439E+02  2.1150E+01  2.1157E+01  2.0476E+01  2.0138E+01  1.8848E+01  3.8375E-04  7.4573E-03 -9.5670E-04
  7.2500E+02  2.3019E+01  2.3026E+01  2.2350E+01  2.2012E+01  2.0726E+01  4.0115E-04  7.5414E-03 -9.6237E-04
  7.8566E+02  2.4901E+01  2.4908E+01  2.4235E+01  2.3898E+01  2.2616E+01  4.1804E-04  7.6214E-03 -9.6771E-04
  8.4587E+02  2.6780E+01  2.6787E+01  2.6116E+01  2.5780E+01  2.4503E+01  4.3434E-04  7.6974E-03 -9.7274E-04
  9.0941E+02  2.8773E+01  2.8780E+01  2.8113E+01  2.7777E+01  2.6503E+01  4.5110E-04  7.7742E-03 -9.7778E-04
  9.7494E+02  3.0840E+01  3.0847E+01  3.0183E+01  2.9848E+01  2.8578E+01  4.6796E-04  7.8501E-03 -9.8272E-04
  1.0401E+03  3.2907E+01  3.2915E+01  3.2253E+01  3.1919E+01  3.0653E+01  4.8434E-04  7.9228E-03 -9.8741E-04
  1.1043E+03  3.4957E+01  3.4964E+01  3.4305E+01  3.3971E+01  3.2709E+01  5.0016E-04  7.9920E-03 -9.9184E-04
  1.1717E+03  3.7117E+01  3.7125E+01  3.6468E+01  3.6135E+01  3.4876E+01  5.1644E-04  8.0622E-03 -9.9630E-04
  1.2407E+03  3.9342E+01  3.9350E+01  3.8696E+01  3.8363E+01  3.7108E+01  5.3281E-04  8.1318E-03 -1.0007E-03
  1.3091E+03  4.1559E+01  4.1566E+01  4.0915E+01  4.0583E+01  3.9330E+01  5.4873E-04  8.1986E-03 -1.0049E-03
  1.3762E+03  4.3746E+01  4.3754E+01  4.3104E+01  4.2773E+01  4.1523E+01  5.6411E-04  8.2624E-03 -1.0088E-03
  1.4461E+03  4.6039E+01  4.6046E+01  4.5399E+01  4.5068E+01  4.3822E+01  5.7993E-04  8.3272E-03 -1.0128E-03
  1.5178E+03  4.8401E+01  4.8409E+01  4.7764E+01  4.7433E+01  4.6190E+01  5.9588E-04  8.3918E-03 -1.0168E-03
  1.5883E+03  5.0734E+01  5.0741E+01  5.0098E+01  4.9769E+01  4.8528E+01  6.1137E-04  8.4538E-03 -1.0205E-03
  1.6575E+03  5.3037E+01  5.3045E+01  5.2404E+01  5.2074E+01  5.0837E+01  6.2637E-04  8.5131E-03 -1.0241E-03
  1.7294E+03  5.5441E+01  5.5449E+01  5.4810E+01  5.4481E+01  5.3246E+01  6.4179E-04  8.5736E-03 -1.0278E-03
 -8.1799E+00  1.1275E+00  1.1331E+00  4.0229E-01  0.0000E+00  0.0000E+00  2.3795E-05  5.6946E-03 -8.4100E-04
 -8.1447E+00  1.0768E+00  1.0826E+00  3.6093E-01  0.0000E+00  0.0000E+00  3.9457E-05  5.8549E-03 -8.5451E-04
 -7.7737E+00  1.0550E+00  1.0609E+00  3.4584E-01  0.0000E+00  0.0000E+00  5.2168E-05  5.9753E-03 -8.6448E-04
 -6.6092E+00  1.0523E+00  1.0583E+00  3.5188E-01  0.0000E+00  0.0000E+00  7.0604E-05  6.1376E-03 -8.7771E-04
 -6.6092E+00  1.0523E+00  1.0583E+00  3.5188E-01  6.0510E-08  0.0000E+00  7.0604E-05  6.1376E-03 -8.7771E-04
 -4.9326E+00  1.0778E+00  1.0840E+00  3.8442E-01  3.4936E-02  0.0000E+00  8.7352E-05  6.2725E-03 -8.8847E-04
 -2.5869E+00  1.1285E+00  1.1348E+00  4.4158E-01  9.3601E-02  0.0000E+00  1.0420E-04  6.4009E-03 -8.9856E-04
  1.0723E-01  1.1949E+00  1.2012E+00  5.1329E-01  1.6657E-01  0.0000E+00  1.1930E-04  6.5106E-03 -9.0707E-04
  3.3540E+00  1.2799E+00  1.2863E+00  6.0330E-01  2.5775E-01  0.0000E+00  1.3425E-04  6.6150E-03 -9.1506E-04
  7.5919E+00  1.3949E+00  1.4014E+00  7.2342E-01  3.7910E-01  0.0000E+00  1.5062E-04  6.7249E-03 -9.2339E-04
  1.1992E+01  1.5167E+00  1.5233E+00  8.4959E-01  5.0631E-01  0.0000E+00  1.6525E-04  6.8198E-03 -9.3050E-04
  1.6950E+01  1.6556E+00  1.6623E+00  9.9257E-01  6.5027E-01  0.0000E+00  1.7974E-04  6.9109E-03 -9.3725E-04
  2.1391E+01  1.7808E+00  1.7876E+00  1.1209E+00  7.7940E-01  0.0000E+00  1.9147E-04  6.9828E-03 -9.4253E-04
  3.9312E+01  2.2920E+00  2.2990E+00  1.6421E+00  1.3030E+00  0.0000E+00  2.3131E-04  7.2161E-03 -9.5937E-04
  3.9312E+01  2.2920E+00  2.2990E+00  1.6421E+00  1.3030E+00  5.0686E-08  2.3131E-04  7.2161E-03 -9.5937E-04
  4.3613E+01  2.4230E+00  2.4300E+00  1.7750E+00  1.4364E+00  1.5416E-01  2.4015E-04  7.2652E-03 -9.6285E-04
  5.7808E+01  2.8522E+00  2.8593E+00  2.2100E+00  1.8729E+00  5.9692E-01  2.6676E-04  7.4096E-03 -9.7298E-04
  7.5131E+01  3.3745E+00  3.3818E+00  2.7382E+00  2.4026E+00  1.1349E+00  2.9546E-04  7.5594E-03 -9.8332E-04
  9.3262E+01  3.9205E+00  3.9278E+00  3.2893E+00  2.9550E+00  1.6947E+00  3.2238E-04  7.6951E-03 -9.9254E-04
  1.1402E+02  4.5452E+00  4.5526E+00  3.9191E+00  3.5861E+00  2.3331E+00  3.5040E-04  7.8318E-03 -1.0017E-03
  1.3320E+02  5.1228E+00  5.1304E+00  4.5008E+00  4.1689E+00  2.9218E+00  3.7430E-04  7.9451E-03 -1.0092E-03
  1.5899E+02  5.9007E+00  5.9084E+00  5.2836E+00  4.9529E+00  3.7128E+00  4.0408E-04  8.0824E-03 -1.0181E-03
  1.8416E+02  6.6617E+00  6.6694E+00  6.0487E+00  5.7191E+00  4.4852E+00  4.3113E-04  8.2039E-03 -1.0259E-03
  2.0925E+02  7.4221E+00  7.4299E+00  6.8129E+00  6.4843E+00  5.2559E+00  4.5654E-04  8.3153E-03 -1.0330E-03
  2.4401E+02  8.4791E+00  8.4871E+00  7.8746E+00  7.5472E+00  6.3257E+00  4.8960E-04  8.4567E-03 -1.0419E-03
  2.7968E+02  9.5693E+00  9.5773E+00  8.9690E+00  8.6427E+00  7.4276E+00  5.2152E-04  8.5898E-03 -1.0501E-03
  3.1585E+02  1.0680E+01  1.0688E+01  1.0083E+01  9.7582E+00  8.5490E+00  5.5218E-04  8.7146E-03 -1.0577E-03
  3.5470E+02  1.1879E+01  1.1887E+01  1.1286E+01  1.0962E+01  9.7586E+00  5.8356E-04  8.8396E-03 -1.0652E-03
  3.9536E+02  1.3141E+01  1.3149E+01  1.2552E+01  1.2229E+01  1.1031E+01  6.1496E-04  8.9621E-03 -1.0724E-03
  4.3640E+02  1.4422E+01  1.4431E+01  1.3837E+01  1.3515E+01  1.2322E+01  6.4536E-04  9.0783E-03 -1.0792E-03
  4.7722E+02  1.5704E+01  1.5712E+01  1.5122E+01  1.4800E+01  1.3613E+01  6.7456E-04  9.1880E-03 -1.0856E-03
  5.2058E+02  1.7074E+01  1.7082E+01  1.6495E+01  1.6174E+01  1.4991E+01  7.0452E-04  9.2986E-03 -1.0919E-03
  5.6538E+02  1.8498E+01  1.8506E+01  1.7921E+01  1.7602E+01  1.6423E+01  7.3454E-04  9.4076E-03 -1.0980E-03
  6.1000E+02  1.9924E+01  1.9933E+01  1.9351E+01  1.9032E+01  1.7858E+01  7.6360E-04  9.5116E-03 -1.1038E-03
  6.5409E+02  2.1343E+01  2.1351E+01  2.0772E+01  2.0454E+01  1.9284E+01  7.9158E-04  9.6102E-03 -1.1093E-03
  7.0041E+02  2.2842E+01  2.2850E+01  2.2274E+01  2.1956E+01  2.0791E+01  8.2029E-04  9.7099E-03 -1.1147E-03
  7.4798E+02  2.4391E+01  2.4399E+01  2.3825E+01  2.3508E+01  2.2347E+01  8.4910E-04  9.8087E-03 -1.1201E-03
  7.9509E+02  2.5934E+01  2.5943E+01  2.5371E+01  2.5055E+01  2.3897E+01  8.7703E-04  9.9033E-03 -1.1251E-03
  8.4136E+02  2.7459E+01  2.7468E+01  2.6898E+01  2.6583E+01  2.5428E+01  9.0395E-04  9.9933E-03 -1.1299E-03
  8.8970E+02  2.9061E+01  2.9070E+01  2.8502E+01  2.8188E+01  2.7037E+01  9.3158E-04  1.0085E-02 -1.1347E-03
  9.3905E+02  3.0706E+01  3.0715E+01  3.0149E+01  2.9836E+01  2.8688E+01  9.5932E-04  1.0175E-02 -1.1394E-03
  9.8775E+02  3.2339E+01  3.2348E+01  3.1785E+01  3.1471E+01  3.0328E+01  9.8625E-04  1.0262E-02 -1.1439E-03
  1.0354E+03  3.3946E+01  3.3955E+01  3.3394E+01  3.3081E+01  3.1940E+01  1.0122E-03  1.0345E-02 -1.1482E-03
  1.0849E+03  3.5626E+01  3.5635E+01  3.5075E+01  3.4763E+01  3.3626E+01  1.0389E-03  1.0430E-02 -1.1524E-03
  1.1355E+03  3.7351E+01  3.7361E+01  3.6803E+01  3.6492E+01  3.5357E+01  1.0657E-03  1.0514E-02 -1.1566E-03
  1.1851E+03  3.9051E+01  3.9060E+01  3.8505E+01  3.8194E+01  3.7062E+01  1.0917E-03  1.0595E-02 -1.1607E-03
  1.2336E+03  4.0725E+01  4.0734E+01  4.0180E+01  3.9869E+01  3.8741E+01  1.1169E-03  1.0673E-02 -1.1645E-03
  1.2839E+03  4.2468E+01  4.2477E+01  4.1925E+01  4.1615E+01  4.0489E+01  1.1427E-03  1.0751E-02 -1.1683E-03
 -6.4038E+00  9.6766E-01  9.7462E-01  3.4513E-01  0.0000E+00  0.0000E+00  7.2297E-05  7.0376E-03 -9.6787E-04
 -6.2033E+00  9.3475E-01  9.4189E-01  3.2023E-01  0.0000E+00  0.0000E+00  1.0476E-04  7.2434E-03 -9.8306E-04
 -5.7187E+00  9.2498E-01  9.3223E-01  3.1625E-01  0.0000E+00  0.0000E+00  1.3073E-04  7.3982E-03 -9.9425E-04
 -4.4511E+00  9.3583E-01  9.4326E-01  3.3467E-01  0.0000E+00  0.0000E+00  1.6792E-04  7.6073E-03 -1.0091E-03
 -4.4511E+00  9.3583E-01  9.4326E-01  3.3467E-01  8.2993E-08  0.0000E+00  1.6792E-04  7.6073E-03 -1.0091E-03
 -2.7807E+00  9.6945E-01  9.7701E-01  3.7430E-01  4.2603E-02  0.0000E+00  2.0114E-04  7.7814E-03 -1.0211E-03
 -5.3410E-01  1.0242E+00  1.0319E+00  4.3464E-01  1.0458E-01  0.0000E+00  2.3426E-04  7.9474E-03 -1.0323E-03
  1.9770E+00  1.0906E+00  1.0984E+00  5.0565E-01  1.7696E-01  0.0000E+00  2.6368E-04  8.0894E-03 -1.0417E-03
  4.9422E+00  1.1722E+00  1.1801E+00  5.9153E-01  2.6412E-01  0.0000E+00  2.9263E-04  8.2246E-03 -1.0506E-03
  8.7445E+00  1.2793E+00  1.2873E+00  7.0303E-01  3.7694E-01  0.0000E+00  3.2413E-04  8.3673E-03 -1.0598E-03
  1.2634E+01  1.3903E+00  1.3984E+00  8.1777E-01  4.9281E-01  0.0000E+00  3.5212E-04  8.4906E-03 -1.0676E-03
  1.6962E+01  1.5148E+00  1.5230E+00  9.4574E-01  6.2185E-01  0.0000E+00  3.7971E-04  8.6091E-03 -1.0751E-03
  2.0799E+01  1.6256E+00  1.6339E+00  1.0593E+00  7.3622E-01  0.0000E+00  4.0193E-04  8.7026E-03 -1.0809E-03
  3.6010E+01  2.0691E+00  2.0776E+00  1.5113E+00  1.1909E+00  0.0000E+00  4.7688E-04  9.0066E-03 -1.0993E-03
  3.6010E+01  2.0691E+00  2.0776E+00  1.5113E+00  1.1909E+00  4.3604E-08  4.7688E-04  9.0066E-03 -1.0993E-03
  3.9602E+01  2.1810E+00  2.1895E+00  1.6249E+00  1.3050E+00  1.3248E-01  4.9335E-04  9.0707E-03 -1.1031E-03
  5.1349E+01  2.5443E+00  2.5530E+00  1.9932E+00  1.6749E+00  5.0915E-01  5.4275E-04  9.2594E-03 -1.1142E-03
  6.5495E+01  2.9807E+00  2.9895E+00  2.4346E+00  2.1179E+00  9.6072E-01  5.9568E-04  9.4553E-03 -1.1254E-03
  8.0120E+01  3.4315E+00  3.4405E+00  2.8899E+00  2.5745E+00  1.4249E+00  6.4505E-04  9.6330E-03 -1.1354E-03
  9.6676E+01  3.9421E+00  3.9511E+00  3.4048E+00  3.0908E+00  1.9486E+00  6.9614E-04  9.8122E-03 -1.1453E-03
  1.1183E+02  4.4100E+00  4.4191E+00  3.8762E+00  3.5633E+00  2.4272E+00  7.3950E-04  9.9610E-03 -1.1533E-03
  1.3201E+02  5.0346E+00  5.0439E+00  4.5050E+00  4.1935E+00  3.0646E+00  7.9327E-04  1.0141E-02 -1.1629E-03
  1.5153E+02  5.6405E+00  5.6499E+00  5.1145E+00  4.8041E+00  3.6815E+00  8.4190E-04  1.0301E-02 -1.1713E-03
  1.7082E+02  6.2417E+00  6.2512E+00  5.7189E+00  5.4096E+00  4.2926E+00  8.8737E-04  1.0448E-02 -1.1789E-03
  1.9731E+02  7.0709E+00  7.0805E+00  6.5521E+00  6.2441E+00  5.1341E+00  9.4629E-04  1.0634E-02 -1.1883E-03
  2.2425E+02  7.9193E+00  7.9291E+00  7.4041E+00  7.0974E+00  5.9938E+00  1.0029E-03  1.0809E-02 -1.1970E-03
  2.5134E+02  8.7773E+00  8.7871E+00  8.2654E+00  7.9598E+00  6.8622E+00  1.0571E-03  1.0974E-02 -1.2050E-03
  2.8021E+02  9.6974E+00  9.7073E+00  9.1888E+00  8.8842E+00  7.7925E+00  1.1123E-03  1.1139E-02 -1.2130E-03
  3.1020E+02  1.0659E+01  1.0670E+01  1.0154E+01  9.8506E+00  8.7644E+00  1.1673E-03  1.1301E-02 -1.2206E-03
  3.4024E+02  1.1630E+01  1.1640E+01  1.1128E+01  1.0825E+01  9.7442E+00  1.2204E-03  1.1455E-02 -1.2277E-03
  3.6994E+02  1.2596E+01  1.2606E+01  1.2096E+01  1.1794E+01  1.0718E+01  1.2712E-03  1.1600E-02 -1.2344E-03
  4.0127E+02  1.3622E+01  1.3632E+01  1.3125E+01  1.2824E+01  1.1753E+01  1.3231E-03  1.1746E-02 -1.2410E-03
  4.3344E+02  1.4683E+01  1.4693E+01  1.4188E+01  1.3888E+01  1.2822E+01  1.3750E-03  1.1891E-02 -1.2474E-03
  4.6530E+02  1.5740E+01  1.5751E+01  1.5248E+01  1.4949E+01  1.3887E+01  1.4251E-03  1.2028E-02 -1.2534E-03
  4.9660E+02  1.6787E+01  1.6797E+01  1.6297E+01  1.5999E+01  1.4941E+01  1.4732E-03  1.2159E-02 -1.2590E-03
  5.2931E+02  1.7888E+01  1.7898E+01  1.7400E+01  1.7103E+01  1.6049E+01  1.5224E-03  1.2291E-02 -1.2647E-03
  5.6272E+02  1.9020E+01  1.9030E+01  1.8534E+01  1.8238E+01  1.7188E+01  1.5716E-03  1.2422E-02 -1.2702E-03
  5.9564E+02  2.0143E+01  2.0154E+01  1.9660E+01  1.9364E+01  1.8318E+01  1.6192E-03  1.2548E-02 -1.2754E-03
  6.2782E+02  2.1248E+01  2.1259E+01  2.0767E+01  2.0472E+01  1.9429E+01  1.6650E-03  1.2667E-02 -1.2803E-03
  6.6127E+02  2.2405E+01  2.2416E+01  2.1925E+01  2.1631E+01  2.0592E+01  1.7118E-03  1.2789E-02 -1.2852E-03
  6.9527E+02  2.3588E+01  2.3599E+01  2.3110E+01  2.2816E+01  2.1781E+01  1.7588E-03  1.2909E-02 -1.2900E-03
  7.2867E+02  2.4758E+01  2.4769E+01  2.4282E+01  2.3989E+01  2.2957E+01  1.8042E-03  1.3025E-02 -1.2946E-03
  7.6122E+02  2.5905E+01  2.5916E+01  2.5431E+01  2.5138E+01  2.4109E+01  1.8480E-03  1.3135E-02 -1.2989E-03
  7.9492E+02  2.7100E+01  2.7111E+01  2.6627E+01  2.6335E+01  2.5310E+01  1.8928E-03  1.3248E-02 -1.3032E-03
  8.2918E+02  2.8323E+01  2.8334E+01  2.7852E+01  2.7560E+01  2.6538E+01  1.9378E-03  1.3360E-02 -1.3075E-03
  8.6263E+02  2.9523E+01  2.9535E+01  2.9054E+01  2.8763E+01  2.7744E+01  1.9813E-03  1.3468E-02 -1.3115E-03
  8.9524E+02  3.0702E+01  3.0713E+01  3.0234E+01  2.9944E+01  2.8927E+01  2.0233E-03  1.3571E-02 -1.3154E-03
  9.2893E+02  3.1925E+01  3.1936E+01  3.1459E+01  3.1169E+01  3.0155E+01  2.0663E-03  1.3676E-02 -1.3192E-03
 -5.6409E+00  8.8660E-01  8.9441E-01  3.1613E-01  0.0000E+00  0.0000E+00  9.0220E-05  7.9040E-03 -1.0487E-03
 -5.3737E+00  8.6148E-01  8.6948E-01  2.9836E-01  0.0000E+00  0.0000E+00  1.3210E-04  8.1383E-03 -1.0651E-03
 -4.8485E+00  8.5674E-01  8.6488E-01  2.9894E-01  0.0000E+00  0.0000E+00  1.6559E-04  8.3147E-03 -1.0771E-03
 -3.5581E+00  8.7279E-01  8.8111E-01  3.2193E-01  0.0000E+00  0.0000E+00  2.1352E-04  8.5532E-03 -1.0929E-03
 -3.5581E+00  8.7279E-01  8.8111E-01  3.2193E-01  9.0176E-08  0.0000E+00  2.1352E-04  8.5532E-03 -1.0929E-03
 -1.9193E+00  9.0886E-01  9.1734E-01  3.6353E-01  4.4720E-02  0.0000E+00  2.5631E-04  8.7520E-03 -1.1058E-03
  2.4424E-01  9.6398E-01  9.7260E-01  4.2374E-01  1.0659E-01  0.0000E+00  2.9894E-04  8.9417E-03 -1.1178E-03
  2.6300E+00  1.0288E+00  1.0375E+00  4.9279E-01  1.7703E-01  0.0000E+00  3.3681E-04  9.1040E-03 -1.1278E-03
  5.4179E+00  1.1070E+00  1.1159E+00  5.7494E-01  2.6047E-01  0.0000E+00  3.7406E-04  9.2587E-03 -1.1373E-03
  8.9600E+00  1.2083E+00  1.2173E+00  6.8027E-01  3.6714E-01  0.0000E+00  4.1456E-04  9.4220E-03 -1.1471E-03
  1.2555E+01  1.3122E+00  1.3213E+00  7.8763E-01  4.7564E-01  0.0000E+00  4.5055E-04  9.5632E-03 -1.1554E-03
  1.6528E+01  1.4279E+00  1.4370E+00  9.0644E-01  5.9552E-01  0.0000E+00  4.8600E-04  9.6989E-03 -1.1633E-03
  2.0032E+01  1.5302E+00  1.5394E+00  1.0112E+00  7.0115E-01  0.0000E+00  5.1455E-04  9.8062E-03 -1.1695E-03
  3.3789E+01  1.9355E+00  1.9450E+00  1.4244E+00  1.1169E+00  0.0000E+00  6.1080E-04  1.0155E-02 -1.1890E-03
  3.3789E+01  1.9355E+00  1.9450E+00  1.4244E+00  1.1169E+00  3.9688E-08  6.1080E-04  1.0155E-02 -1.1890E-03
  3.7009E+01  2.0370E+00  2.0465E+00  1.5274E+00  1.2205E+00  1.2052E-01  6.3193E-04  1.0228E-02 -1.1930E-03
  4.7490E+01  2.3648E+00  2.3745E+00  1.8599E+00  1.5546E+00  4.6142E-01  6.9529E-04  1.0445E-02 -1.2047E-03
  6.0020E+01  2.7561E+00  2.7660E+00  2.2558E+00  1.9520E+00  8.6729E-01  7.6314E-04  1.0670E-02 -1.2165E-03
  7.2891E+01  3.1578E+00  3.1678E+00  2.6615E+00  2.3592E+00  1.2819E+00  8.2638E-04  1.0874E-02 -1.2271E-03
  8.7375E+01  3.6104E+00  3.6205E+00  3.1180E+00  2.8171E+00  1.7471E+00  8.9180E-04  1.1081E-02 -1.2374E-03
  1.0056E+02  4.0232E+00  4.0334E+00  3.5341E+00  3.2343E+00  2.1703E+00  9.4730E-04  1.1252E-02 -1.2459E-03
  1.1804E+02  4.5718E+00  4.5822E+00  4.0865E+00  3.7881E+00  2.7312E+00  1.0161E-03  1.1460E-02 -1.2560E-03
  1.3486E+02  5.1018E+00  5.1123E+00  4.6197E+00  4.3225E+00  3.2717E+00  1.0783E-03  1.1644E-02 -1.2647E-03
  1.5142E+02  5.6257E+00  5.6362E+00  5.1465E+00  4.8503E+00  3.8051E+00  1.1364E-03  1.1812E-02 -1.2726E-03
  1.7405E+02  6.3453E+00  6.3561E+00  5.8699E+00  5.5749E+00  4.5366E+00  1.2116E-03  1.2027E-02 -1.2824E-03
  1.9697E+02  7.0787E+00  7.0896E+00  6.6066E+00  6.3129E+00  5.2809E+00  1.2839E-03  1.2230E-02 -1.2915E-03
  2.1991E+02  7.8176E+00  7.8286E+00  7.3485E+00  7.0559E+00  6.0298E+00  1.3530E-03  1.2420E-02 -1.2999E-03
  2.4426E+02  8.6073E+00  8.6184E+00  8.1412E+00  7.8497E+00  6.8293E+00  1.4233E-03  1.2610E-02 -1.3081E-03
  2.6946E+02  9.4304E+00  9.4416E+00  8.9672E+00  8.6767E+00  7.6619E+00  1.4935E-03  1.2797E-02 -1.3160E-03
  2.9462E+02  1.0258E+01  1.0269E+01  9.7976E+00  9.5081E+00  8.4984E+00  1.5611E-03  1.2975E-02 -1.3234E-03
  3.1941E+02  1.1079E+01  1.1091E+01  1.0621E+01  1.0333E+01  9.3278E+00  1.6257E-03  1.3143E-02 -1.3302E-03
  3.4549E+02  1.1950E+01  1.1961E+01  1.1494E+01  1.1206E+01  1.0206E+01  1.6918E-03  1.3312E-02 -1.3370E-03
  3.7218E+02  1.2847E+01  1.2858E+01  1.2394E+01  1.2107E+01  1.1111E+01  1.7578E-03  1.3479E-02 -1.3436E-03
  3.9853E+02  1.3739E+01  1.3751E+01  1.3288E+01  1.3002E+01  1.2011E+01  1.8215E-03  1.3638E-02 -1.3498E-03
  4.2436E+02  1.4620E+01  1.4632E+01  1.4171E+01  1.3886E+01  1.2899E+01  1.8826E-03  1.3789E-02 -1.3555E-03
  4.5128E+02  1.5545E+01  1.5557E+01  1.5098E+01  1.4814E+01  1.3830E+01  1.9450E-03  1.3943E-02 -1.3613E-03
  4.7871E+02  1.6494E+01  1.6506E+01  1.6049E+01  1.5765E+01  1.4786E+01  2.0075E-03  1.4094E-02 -1.3669E-03
  5.0567E+02  1.7433E+01  1.7445E+01  1.6990E+01  1.6707E+01  1.5732E+01  2.0679E-03  1.4240E-02 -1.3722E-03
  5.3196E+02  1.8356E+01  1.8368E+01  1.7914E+01  1.7632E+01  1.6660E+01  2.1260E-03  1.4378E-02 -1.3772E-03
  5.5924E+02  1.9319E+01  1.9332E+01  1.8880E+01  1.8598E+01  1.7630E+01  2.1854E-03  1.4519E-02 -1.3822E-03
  5.8691E+02  2.0303E+01  2.0316E+01  1.9865E+01  1.9585E+01  1.8620E+01  2.2448E-03  1.4658E-02 -1.3871E-03
  6.1404E+02  2.1274E+01  2.1287E+01  2.0838E+01  2.0558E+01  1.9596E+01  2.3024E-03  1.4793E-02 -1.3917E-03
