1152
1152
0 12 26 0
1 12 26 1
2 12 27 0
3 12 27 1
4 13 26 0
5 13 26 1
6 13 27 0
7 13 27 1
8 15 27 1
9 15 27 0
10 15 26 1
11 15 26 0
12 14 27 1
13 14 27 0
14 14 26 1
15 14 26 0
16 12 24 0
17 12 24 1
18 12 25 0
19 12 25 1
20 13 24 0
21 13 24 1
22 13 25 0
23 13 25 1
24 15 25 1
25 15 25 0
26 15 24 1
27 15 24 0
28 14 25 1
29 14 25 0
30 14 24 1
31 14 24 0
32 11 24 0
33 11 24 1
34 11 25 0
35 11 25 1
36 10 24 0
37 10 24 1
38 10 25 0
39 10 25 1
40 8 25 1
41 8 25 0
42 8 24 1
43 8 24 0
44 9 25 1
45 9 25 0
46 9 24 1
47 9 24 0
48 11 26 0
49 11 26 1
50 11 27 0
51 11 27 1
52 10 26 0
53 10 26 1
54 10 27 0
55 10 27 1
56 8 27 1
57 8 27 0
58 8 26 1
59 8 26 0
60 9 27 1
61 9 27 0
62 9 26 1
63 9 26 0
64 12 30 0
65 12 30 1
66 12 31 0
67 12 31 1
68 13 30 0
69 13 30 1
70 13 31 0
71 13 31 1
72 15 31 1
73 15 31 0
74 15 30 1
75 15 30 0
76 14 31 1
77 14 31 0
78 14 30 1
79 14 30 0
80 12 28 0
81 12 28 1
82 12 29 0
83 12 29 1
84 13 28 0
85 13 28 1
86 13 29 0
87 13 29 1
88 15 29 1
89 15 29 0
90 15 28 1
91 15 28 0
92 14 29 1
93 14 29 0
94 14 28 1
95 14 28 0
96 11 28 0
97 11 28 1
98 11 29 0
99 11 29 1
100 10 28 0
101 10 28 1
102 10 29 0
103 10 29 1
104 8 29 1
105 8 29 0
106 8 28 1
107 8 28 0
108 9 29 1
109 9 29 0
110 9 28 1
111 9 28 0
112 11 30 0
113 11 30 1
114 11 31 0
115 11 31 1
116 10 30 0
117 10 30 1
118 10 31 0
119 10 31 1
120 8 31 1
121 8 31 0
122 8 30 1
123 8 30 0
124 9 31 1
125 9 31 0
126 9 30 1
127 9 30 0
128 12 34 0
129 12 34 1
130 12 35 0
131 12 35 1
132 13 34 0
133 13 34 1
134 13 35 0
135 13 35 1
136 15 35 1
137 15 35 0
138 15 34 1
139 15 34 0
140 14 35 1
141 14 35 0
142 14 34 1
143 14 34 0
144 12 32 0
145 12 32 1
146 12 33 0
147 12 33 1
148 13 32 0
149 13 32 1
150 13 33 0
151 13 33 1
152 15 33 1
153 15 33 0
154 15 32 1
155 15 32 0
156 14 33 1
157 14 33 0
158 14 32 1
159 14 32 0
160 11 32 0
161 11 32 1
162 11 33 0
163 11 33 1
164 10 32 0
165 10 32 1
166 10 33 0
167 10 33 1
168 8 33 1
169 8 33 0
170 8 32 1
171 8 32 0
172 9 33 1
173 9 33 0
174 9 32 1
175 9 32 0
176 11 34 0
177 11 34 1
178 11 35 0
179 11 35 1
180 10 34 0
181 10 34 1
182 10 35 0
183 10 35 1
184 8 35 1
185 8 35 0
186 8 34 1
187 8 34 0
188 9 35 1
189 9 35 0
190 9 34 1
191 9 34 0
192 12 38 0
193 12 38 1
194 12 39 0
195 12 39 1
196 13 38 0
197 13 38 1
198 13 39 0
199 13 39 1
200 15 39 1
201 15 39 0
202 15 38 1
203 15 38 0
204 14 39 1
205 14 39 0
206 14 38 1
207 14 38 0
208 12 36 0
209 12 36 1
210 12 37 0
211 12 37 1
212 13 36 0
213 13 36 1
214 13 37 0
215 13 37 1
216 15 37 1
217 15 37 0
218 15 36 1
219 15 36 0
220 14 37 1
221 14 37 0
222 14 36 1
223 14 36 0
224 11 36 0
225 11 36 1
226 11 37 0
227 11 37 1
228 10 36 0
229 10 36 1
230 10 37 0
231 10 37 1
232 8 37 1
233 8 37 0
234 8 36 1
235 8 36 0
236 9 37 1
237 9 37 0
238 9 36 1
239 9 36 0
240 11 38 0
241 11 38 1
242 11 39 0
243 11 39 1
244 10 38 0
245 10 38 1
246 10 39 0
247 10 39 1
248 8 39 1
249 8 39 0
250 8 38 1
251 8 38 0
252 9 39 1
253 9 39 0
254 9 38 1
255 9 38 0
256 12 42 0
257 12 42 1
258 12 43 0
259 12 43 1
260 13 42 0
261 13 42 1
262 13 43 0
263 13 43 1
264 15 43 1
265 15 43 0
266 15 42 1
267 15 42 0
268 14 43 1
269 14 43 0
270 14 42 1
271 14 42 0
272 12 40 0
273 12 40 1
274 12 41 0
275 12 41 1
276 13 40 0
277 13 40 1
278 13 41 0
279 13 41 1
280 15 41 1
281 15 41 0
282 15 40 1
283 15 40 0
284 14 41 1
285 14 41 0
286 14 40 1
287 14 40 0
288 11 40 0
289 11 40 1
290 11 41 0
291 11 41 1
292 10 40 0
293 10 40 1
294 10 41 0
295 10 41 1
296 8 41 1
297 8 41 0
298 8 40 1
299 8 40 0
300 9 41 1
301 9 41 0
302 9 40 1
303 9 40 0
304 11 42 0
305 11 42 1
306 11 43 0
307 11 43 1
308 10 42 0
309 10 42 1
310 10 43 0
311 10 43 1
312 8 43 1
313 8 43 0
314 8 42 1
315 8 42 0
316 9 43 1
317 9 43 0
318 9 42 1
319 9 42 0
320 12 46 0
321 12 46 1
322 12 47 0
323 12 47 1
324 13 46 0
325 13 46 1
326 13 47 0
327 13 47 1
328 15 47 1
329 15 47 0
330 15 46 1
331 15 46 0
332 14 47 1
333 14 47 0
334 14 46 1
335 14 46 0
336 12 44 0
337 12 44 1
338 12 45 0
339 12 45 1
340 13 44 0
341 13 44 1
342 13 45 0
343 13 45 1
