0 0 25.2 4.2
1 0 25.2 4.2
2 0 25.2 4.2
3 0 8.4  4.2
0 1 25.2 4.2
1 1 25.2 4.2
2 1 25.2 4.2
3 1 8.4  4.2
0 2 25.2 4.2
1 2 25.2 4.2
2 2 25.2 4.2
3 2 8.4  4.2
0 3 25.2 4.2
1 3 25.2 4.2
2 3 25.2 4.2
3 3 8.4  4.2
0 4 25.2 4.2
1 4 25.2 4.2
2 4 25.2 4.2
3 4 8.4  4.2
0 5 25.2 4.2
1 5 25.2 4.2
2 5 25.2 4.2
3 5 8.4  4.2
0 6 25.2 4.2
1 6 25.2 4.2
2 6 25.2 4.2
3 6 8.4  4.2
0 7 25.2 4.2
1 7 25.2 4.2
2 7 25.2 4.2
3 7 8.4  4.2
0 8 25.2 4.2
1 8 25.2 4.2
2 8 25.2 4.2
3 8 8.4  4.2
0 9 25.2 4.2
1 9 25.2 4.2
2 9 25.2 4.2
3 9 8.4  4.2
0 10 25.2 4.2
1 10 25.2 4.2
2 10 25.2 4.2
3 10 8.4  4.2
0 11 25.2 4.2
1 11 25.2 4.2
2 11 25.2 4.2
3 11 8.4  4.2
0 12 25.2 4.2
1 12 25.2 4.2
2 12 25.2 4.2
3 12 8.4  4.2
0 13 25.2 4.2
1 13 25.2 4.2
2 13 25.2 4.2
3 13 8.4  4.2
0 14 25.2 4.2
1 14 25.2 4.2
2 14 25.2 4.2
3 14 8.4  4.2
0 15 25.2 4.2
1 15 25.2 4.2
2 15 25.2 4.2
3 15 8.4  4.2
