0	60.	140.
1	60.	140.
2	60.     140.
3	60.     140.
4	60.     140.
5	60.     140.
6	60.     140.
7	60.     140.
8	60.     140.
9	60.     140.
10	60.     140.
11	60.     140.
12	60.     140.
13	60.     140.
14	60.     140.
15	60.     140.
16	60.     140.
17	60.     140.
18	60.     140.
19	60.     140.
20	60.     140.
21	60.     140.
22	60.     140.
23	60.    	140.
0	60.	160.
1	60.	160.
2	60.     160.
3	60.     160.
4	60.     160.
5	60.     160.
6	60.     160.
7	60.     160.
8	60.     160.
9	60.     160.
10	60.     160.
11	60.     160.
12	60.     160.
13	60.     160.
14	60.     160.
15	60.     160.
16	60.     160.
17	60.     160.
18	60.     160.
19	60.     160.
20	60.     160.
21	60.     160.
22	60.     160.
23	40.    	140.
