CH    5     pos:     0.0000      0.0000    964.0000   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
CH    6     pos:     0.0000      0.0000    986.0000   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
CH    7     pos:     0.0000      0.0000   1251.5000   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
CH    8     pos:     0.0000      0.0000   1278.5000   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
CH    9     pos:     0.0000      0.0000   1416.5000   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
CH   10     pos:     0.0000      0.0000   1443.5000   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  

DE  504    LA4    1   pos:    79.5000      0.0000      0.8376   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  554    LA13    1   pos:   -79.5000      0.0000     -2.4798   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  505    LA5    1   pos:    79.5000     38.5000      2.4798   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  555    LA14    1   pos:   -79.5000     38.5000     -0.8376   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  503    LA3    1   pos:    79.5000    -38.5000      2.4798   rot:  90.0000    0.0000   90.0000  270.0000  180.0000    0.0000  
DE  553    LA12    1   pos:   -79.5000    -38.5000     -0.8376   rot:  90.0000  180.0000   90.0000  270.0000    0.0000    0.0000  
DE  506    LA6    1   pos:    79.5000     77.0000      0.8376   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  556    LA15    1   pos:   -79.5000     77.0000     -2.4798   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  502    LA2    1   pos:    79.5000    -77.0000      0.8376   rot:  90.0000    0.0000   90.0000  270.0000  180.0000    0.0000  
DE  552    LA11    1   pos:   -79.5000    -77.0000     -2.4798   rot:  90.0000  180.0000   90.0000  270.0000    0.0000    0.0000  
DE  507    LA7    1   pos:    62.0000    115.5000      2.4798   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  557    LA16    1   pos:   -62.0000    115.5000     -0.8376   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  501    LA1    1   pos:    62.0000   -115.5000      2.4798   rot:  90.0000    0.0000   90.0000  270.0000  180.0000    0.0000  
DE  551    LA10    1   pos:   -62.0000   -115.5000     -0.8376   rot:  90.0000  180.0000   90.0000  270.0000    0.0000    0.0000  
DE  508    LA8    1   pos:    42.0000    154.0000      0.8376   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  558    LA17    1   pos:   -42.0000    154.0000     -2.4798   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  500    LA0    1   pos:    42.0000   -154.0000      0.8376   rot:  90.0000    0.0000   90.0000  270.0000  180.0000    0.0000  
DE  550    LA9    1   pos:   -42.0000   -154.0000     -2.4798   rot:  90.0000  180.0000   90.0000  270.0000    0.0000    0.0000  

DE  604    LB4    1   pos:    82.0000      0.0000      0.8376   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  654    LB13    1   pos:   -82.0000      0.0000     -2.4798   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  605    LB5    1   pos:    82.0000     38.5000      2.4798   rot:  90.0000    0.0000   90.0000   90.0000    0.0000    0.0000  
DE  655    LB14    1   pos:   -82.0000     38.5000     -0.8376   rot:  90.0000  180.0000   90.0000   90.0000  180.0000    0.0000  
DE  603    LB3    1   pos:    82.0000    -38.5000      2.4798   rot:  90.0000    0.0000   90.0000  270.0000  180.0000    0.0000  
DE  653    LB12    1   pos:   -82.0000    -38.5000     -0.8376   rot:  90.0000  180.0000   90.0000  270.0000    0.0000    0.0000  
