# Motif Z7
#
#connecteur_berg kapton padname not_used
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#
80	1	1	-
77	1	2	-
78	1	3	-
79	1	4	-
76	1	5	-
81	1	6	-
82	1	7	-
83	1	8	-
75	1	9	-
74	1	10	-
73	1	11	-
72	1	12	-
71	1	13	-
70	1	14	-
69	1	15	-
68	1	16	-
67	1	17	-
66	1	18	-
65	1	19	-
64	1	20	-
63	1	21	-
62	1	22	-
61	1	23	-
60	1	24	-
59	1	25	-
58	1	26	-
57	1	27	-
56	1	28	-
55	1	29	-
54	1	30	-
53	1	31	-
52	1	32	-
17	1	33	-
16	1	34	-
15	1	35	-
14	1	36	-
13	1	37	-
12	1	38	-
11	1	39	-
10	1	40	-
9	1	41	-
8	1	42	-
7	1	43	-
6	1	44	-
5	1	45	-
4	1	46	-
3	1	47	-
2	1	48	-
33	1	49	-
32	1	50	-
31	1	51	-
30	1	52	-
29	1	53	-
28	1	54	-
27	1	55	-
26	1	56	-
25	1	57	-
24	1	58	-
23	1	59	-
22	1	60	-
21	1	61	-
20	1	62	-
19	1	63	-
18	1	64	-
