# Motif A12
#
#connecteur_berg kapton padname not_used
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#
83	1	1	-
82	1	2	-
81	1	3	-
80	1	4	-
79	1	5	-
78	1	6	-
2	1	7	-
3	1	8	-
4	1	9	-
5	1	10	-
6	1	11	-
7	1	12	-
8	1	13	-
9	1	14	-
10	1	15	-
11	1	16	-
12	1	17	-
13	1	18	-
14	1	19	-
15	1	20	-
16	1	21	-
17	1	22	-
18	1	23	-
19	1	24	-
20	1	25	-
21	1	26	-
22	1	27	-
23	1	28	-
24	1	29	-
25	1	30	-
26	1	31	-
27	1	32	-
28	1	33	-
29	1	34	-
30	1	35	-
31	1	36	-
32	1	37	-
33	1	38	-
77	1	39	-
76	1	40	-
75	1	41	-
74	1	42	-
73	1	43	-
72	1	44	-
71	1	45	-
70	1	46	-
69	1	47	-
68	1	48	-
67	1	49	-
66	1	50	-
65	1	51	-
64	1	52	-
63	1	53	-
62	1	54	-
61	1	55	-
60	1	56	-
59	1	57	-
58	1	58	-
57	1	59	-
56	1	60	-
55	1	61	-
54	1	62	-
53	1	63	-
52	1	64	-
